Unnamed: 0,ShortName,RegionName,FullName,WebSite,PathToSoft
200,"""ФГБОУ ВО ЧГИФКиС""",Республика Саха (Якутия),Федеральное государственное бюджетное образовательное учреждение высшего образования «Чурапчинский государственный институт физической культуры и спорта»,https://chgifkis.ru/,"http://chgifkis.ru/sveden/files/rpdUOR23/teoriya-i-istoriya-fizicheskoj-kultury-i-sporta.pdf
http://rpdweb.chgifkis.ru/RPDPrint/printrp?id=24281&isPDF=true
http://rpdweb.chgifkis.ru/RPDPrint/printrp?id=24358&isPDF=true
http://ga.chgifkis.ru:8080/files/rpdUOR23/informatika-i-informacionno-kommunikativnye-texnologii-v-professionalnoj-deyatelnosti.pdf
http://rpdweb.chgifkis.ru/RPDPrint/printrp?id=24008&isPDF=true
"
203,ФГБОУ ВО «ДонГТУ»,Луганская Народная Республика,Федеральному государственному бюджетному образовательному учреждению высшего образования «Донбасский государственный технический университет»,https://www.dstu.education/,"https://www.dstu.education/st_AES_scs.php
https://www.dstu.education/profes_training.php
https://www.dstu.education/st_ef_EK_IT.php
https://www.dstu.education/presentation_AES.php
https://www.dstu.education/st_ged_uip.php
"
204,ЧООВО «ИМЭ»,Республика Дагестан,Частная образовательная организация высшего образования «Институт мировой экономики»,http://www.imeder.ru/,"http://www.imeder.ru/ime/obrazovanie/praktika/44.03.02/44.03.02_Proizvod_praktika1_of_ime_21.08.2020.pdf
https://www.imeder.ru/ime/obrazovanie/praktika/2023/38.04.05/38.04.05_Ucheb_praktika_proektno-techno_pr_ime.pdf
https://www.imeder.ru/ime/obrazovanie/praktika/2021/43.03.02/43.03.02_Proizv_praktika1_proekt_teh_ime_30.08.2021.pdf
https://www.imeder.ru/ime/obrazovanie/op/40.05.04/Pp_ucheb_40.05.04_2023.pdf
https://www.imeder.ru/ime/obrazovanie/opop/OPOP_VO_09.03.02_29.01.20_ime.pdf
"
205,"ЧОУ ВО «Владикавказский институт управления», Владикавказский институт управления, ВИУ",Республика Северная Осетия - Алания,Частное образовательное учреждение высшего образования «Владикавказский институт управления»,http://viu-online.ru/,"https://www.viu-online.ru/sveden/objects/
https://viu-online.ru/institute/dostup_eor.php
http://viu-online.ru/dop_edu/detail/programmy-dopolnitelnogo-obrazovaniya-detej-i-vzroslyh/programmirovanie-na-yazyke-python/
https://viu-online.ru/sveden/files/OOP_GMU_2022-23.pdf
http://viu-online.ru/sveden/education/eduop/
"
207,"ЧОУ ВО ""ИМТП""",г. Москва,"Частное образовательное учреждение высшего образования  ""Институт международной торговли и права""",https://www.imtp.ru/,"https://www.imtp.ru/Electronic-information-and-educational-environment/
https://www.imtp.ru/sveden/program-description/
https://www.imtp.ru/
https://www.imtp.ru/sveden/
https://www.imtp.ru/sveden/education-eduAccred/
"
208,"ЧОУ ВО ""БАТиП""",г. Санкт-Петербург,"Частное образовательное учреждение высшего образования ""Балтийская академия туризма и предпринимательства""",http://batp.ru/,"http://batp.ru/akademiya/obrazovatelnye-programmy/perechen-magisterskih-programm/
http://batp.ru/sveden/eduStandarts/
http://batp.ru/akademiya/obrazovatelnye-programmy/perechen-magisterskih-programm/napravlenie-servis/
http://batp.ru/wp-content/uploads/2018/02/Polozhenie-o-praktike-obuchayushhihsya-osvaivayushhih-OP-VO-programmy-bakalavriata.pdf
http://batp.ru/abiturientu/perechen-napravlenij-podgotovki/
"
209,"ЧОУ ВО АУП, АУП",г. Москва,Частное образовательное учреждение высшего образования «Академия управления и производства»,https://amp1996.ru/,"https://amp1996.ru/sveden/education/programs/informacionnye-sistemy-i-tehnologii-napravlennosty-profily-programmno-apparatnye-kompleksy-09.03.02.html
https://amp1996.ru/sveden/files/B1.V.11_Teoriya_nadeghnosti_informacionnyx_sistem.pdf
https://amp1996.ru/sveden/files/B1.O.29_Programmirovanie(1).pdf
https://amp1996.ru/sveden/files/B1.V.05_Korporativnye_IS(1).pdf
https://amp1996.ru/sveden/files/B1.V.06_Mulytimedia_texnologii(1).pdf
"
210,ЧОУ ВО «БГИ»,г. Санкт-Петербург,Частное образовательное учреждение высшего образования «Балтийский Гуманитарный Институт»,http://bhi.spb.ru/,"http://bhi.spb.ru/oko/ob-opisanii-obrazovatelnoj-programmyi/
http://bhi.spb.ru/sveden/files/Proizvodstvennaya_praktika_PM.04.pdf
http://bhi.spb.ru/sveden/files/Proizvodstvennaya_praktika_PM.01.pdf
http://en.bhi.spb.ru/assets/files/Annotacii/Annotacii-managent/annot_informatika_menedgment_17.04.2014.pdf
https://bhi.spb.ru/sveden/files/Instrumentalynye_sredstva_razrabotki_programmnogo_obespecheniya.pdf
"
211,ЧОУ ВО «ВСИЭП»,Иркутская область,Частное образовательное учреждение высшего образования «Восточно-Сибирский институт экономики и права»,https://vsiep.ru/,"https://www.vsiep.ru/sveden/files/000745.pdf
https://www.vsiep.ru/sveden/files/000522.pdf
https://www.vsiep.ru/sveden/files/000521.pdf
https://www.vsiep.ru/sveden/files/000580.pdf
https://www.vsiep.ru/sveden/files/000647.pdf
"
212,ЧОУВО «ДВИК»,Приморский край,Частное образовательное учреждение высшего образования «Дальневосточный институт коммуникаций»,https://www.dvik.info/,"https://www.dvik.info/
https://www.dvik.info/files/Образование/РПД УВТ/Интернет-технология ведения бизнеса.pdf
https://www.dvik.info/students
https://www.dvik.info/dpo
https://www.dvik.info/structure/2
"
213,ЧОУ ВО ЕИУБП,Ставропольский край,"Частное образовательное учреждение высшего образования «Ессентукский институт управления, бизнеса и права»",http://eiubp.ru/,"http://eiubp.ru/eios/ogrammyi-discziplin-(modulej),-programmyi-praktik,-elektronnyie-uchebnyie-izdaniya-i-elektronnyie-obrazovatelnyie-resursyi,-ukazannyie-v-rabochix-programmax-discziplin-(modulej),-programmax-praktik-po-40.03.01-yurisprudencziya
http://eiubp.ru/eios/nyie-uchebnyie-izdaniya-i-elektronnyie-obrazovatelnyie-resursyi-ukazannyie-v-rabochix-programmax-discziplin-modulej-programmax-praktik-po-38.03.01-ekonomika
http://eiubp.ru/sveden/education/opisanie-obrazovatelnyix-programm
http://eiubp.ru/sveden/education/op-real/metodicheskie/metodicheskie-i-inyie-dokumentyi-prikladnaya-informatika-09.03.03/metodicheskie-ukazaniya-po-vyipolneniyu-vyipusknoj-kvalifikaczionnoj-rabotyi.pdf
http://eiubp.ru/svedeniya/objects/МТО-38-04-01.pdf
"
214,"ЧОУ ВО «ИНСТИТУТ ДРУЖБЫ НАРОДОВ КАВКАЗА», ЧОУ ВО «ИДНК», ИДНК, ЧОУ «ИДНК», ЧОУ «ИНСТИТУТ ДРУЖБЫ НАРОДОВ КАВКАЗА»",Ставропольский край,Частное образовательное учреждение высшего образования «ИНСТИТУТ ДРУЖБЫ НАРОДОВ КАВКАЗА»,https://www.idnk.ru/,"https://www.idnk.ru/sveden/files/2023-2024_38_03_02_Menedghment_god_nabora_2023_OFO_plx_Programmnoe_obespechenie_informacii_biznesa.pdf
https://www.idnk.ru/sveden/files/B1._V.03_Programmnoe_obespechenie_informacii_biznesa_(god_nabora_2020).pdf
https://www.idnk.ru/sveden/files/Spravka_o_materialyno-texnicheskom_obespechenii_obrazovatelynoy_programmy_40.03.01_YUrisprudenciya.pdf
https://www.idnk.ru/sveden/files/2023-2024_38_03_02_Menedghment_god_nabora_2023_OFO_plx_Informacionnye_sistemy_v_marketinge.pdf
https://www.idnk.ru/sveden/files/B1.O.34_YUridicheskaya_texnika.pdf
"
215,ЧОУ ВО «ИСГЗ»,Республика Татарстан (Татарстан),Частное образовательное учреждение высшего образования «Институт социальных и гуманитарных знаний»,https://isgz.ru/,"https://isgz.ru/sveden/files/Metodicheskie_rekomendacii_po_sostavleniyu_rabochey_programmy_discipliny.pdf
https://isgz.ru/sveden/files/15_MR_Informatika_2_kurs.pdf
https://isgz.ru/sveden/files/09.03.03_24_B1.V.DV1.2_Programmirovanie_na_Visual_Basic.pdf
https://isgz.ru/sveden/files/EN_01_Informatika_i_informacionno-kommunikacionnye_texnologii_v_professionalynoy_deyatelynosti.pdf
https://isgz.ru/sveden/files/09.03.03_25_B1.V.DV.2.1_Modelirovanie_biznes-processov.pdf
"
216,"«Кумертауский институт экономики и права», «КИЭП»",Республика Башкортостан,Частное образовательное учреждение высшего образования «Кумертауский институт экономики и права»,https://kiep.ucoz.ru/,
217,МЭБИК,Курская область,"Частное образовательное учреждение высшего образования «Курский институт менеджмента, экономики и бизнеса»",https://www.mebik.ru/,"https://www.mebik.ru/files/sveden/education/Practice_40.03.01-JR(ucheb2).pdf
https://www.mebik.ru/files/sveden/education/Practice_40.03.01-JR(preddip).pdf
https://www.mebik.ru/announcements/5938-15-5.html
https://www.mebik.ru/archive/news-archive/5909-kruglyj-stol-mebik-v-ramkakh-khkh-znamenskikh-chtenij.html
https://www.mebik.ru/files/sveden/education/magistratura/gia/GIA.Management.pdf
"
218,ЧОУВО МИДиС,Челябинская область,Частное образовательное учреждение высшего образования «Международный Институт Дизайна и Сервиса»,https://midis.ru/,"https://midis.ru/sveden/files/B1.B.23_Informatika(3).pdf
https://midis.ru/sveden/files/eil/FTD._Metodologiya_i_metody_NI(1).pdf
https://midis.ru/sveden/files/eit/TEORIYA_I_METODIKA_OBUCHENIYA_I_VOSPITANIYA.pdf
https://midis.ru/sveden/files/B1.B.12_Osnovy_predprinimatelyskoy_deyatelynosti.pdf
https://midis.ru/sveden/files/B1.V.DV.05.01_Sovremennye_texnologii_programmirovaniya(1).pdf
"
219,ЧОУВО «МУ им. С.Ю. Витте»,г. Москва,Частное образовательное учреждение высшего образования «Московский университет имени С.Ю. Витте»,https://www.muiv.ru/,"https://www.muiv.ru/abitur/spo/directions/kompyuternye-sistemy-i-kompleksy/
https://www.muiv.ru/penza/abitur/bachelor/directions/prikladnaya-informatika/
https://www.muiv.ru/abitur/bachelor/directions/prikladnaya-informatika/
https://www.muiv.ru/abitur/magistr/directions/prikladnaya-informatika/
https://www.muiv.ru/nnov/sveden/objects/
"
220,ЧОУ ВО «РОСИ»,Курская область,Частное образовательное учреждение высшего образования «Региональный открытый социальный институт»,http://rosi-edu.ru/,"https://rosi-edu.ru/sveden/files/UP_PRo_2023.pdf
http://rosi-edu.ru/sveden/education/
http://rosi-edu.ru/sveden/education/eduaccred/
https://rosi-edu.ru/sveden/education/eduOp/
http://rosi-edu.ru/sveden/education/programs/vychislitelynye-mashiny-kompleksy-i-seti-09.03.01.html
"
